企业ID,行业名称,所在城市,城市等级,零售品类,企业信用评分,月均营收（万元）,月均成本（万元）,员工人数,是否通过贷款,利润(万元)
RETL-202512-980262,零售行业,青岛,二线城市,文具零售,733.0,681.2,518.8,111,通过,162.4000000000001
RETL-202512-875692,零售行业,常州,三线及以下,综合商超,756.0,621.1,514.9,103,通过,106.20000000000005
RETL-202512-312170,零售行业,天津,新一线城市,文具零售,940.0,573.4,359.4,95,通过,214.0
RETL-202512-069575,零售行业,常州,三线及以下,美妆零售,802.0,247.8,167.6,54,通过,80.20000000000002
RETL-202512-207145,零售行业,宁波,二线城市,家电零售,899.0,134.6,89.0,47,通过,45.599999999999994
RETL-202512-723285,零售行业,泉州,三线及以下,美妆零售,939.0,867.0,717.9,92,通过,149.10000000000002
RETL-202512-211691,零售行业,厦门,二线城市,家电零售,829.0,241.5,202.9,11,通过,38.599999999999994
RETL-202512-044003,零售行业,广州,一线城市,美妆零售,881.0,349.2,247.1,48,拒绝,102.1
RETL-202512-109580,零售行业,武汉,新一线城市,生鲜零售,723.0,246.9,174.3,44,通过,72.6
RETL-202512-817682,零售行业,哈尔滨,二线城市,家电零售,783.0,233.8,172.7,13,通过,61.10000000000002
RETL-202512-610442,零售行业,武汉,新一线城市,家电零售,771.0,186.0,147.5,29,通过,38.5
RETL-202512-243762,零售行业,南京,新一线城市,生鲜零售,867.0,129.4,85.0,10,通过,44.400000000000006
RETL-202512-049576,零售行业,盐城,三线及以下,综合商超,727.0,222.3,135.2,43,通过,87.10000000000002
RETL-202512-451173,零售行业,哈尔滨,二线城市,家电零售,797.0,222.2,183.2,31,通过,39.0
RETL-202512-036823,零售行业,宁波,二线城市,服饰零售,701.0,338.6,363.3,55,通过,-24.69999999999999
RETL-202512-293192,零售行业,盐城,三线及以下,文具零售,839.0,363.6,289.3,41,通过,74.30000000000001
RETL-202512-194290,零售行业,哈尔滨,二线城市,美妆零售,763.0,54.9,44.6,15,通过,10.299999999999997
RETL-202512-881922,零售行业,常州,三线及以下,服饰零售,864.0,,,19,通过,
RETL-202512-825990,零售行业,上海,一线城市,服饰零售,937.0,275.2,209.4,49,通过,65.79999999999998
RETL-202512-855865,零售行业,上海,一线城市,综合商超,733.0,280.6,200.0,52,通过,80.60000000000002
RETL-202512-009613,零售行业,唐山,三线及以下,家电零售,903.0,64.4,47.6,34,拒绝,16.800000000000004
RETL-202512-866698,零售行业,长沙,二线城市,家电零售,818.0,267.6,181.8,38,通过,85.80000000000001
RETL-202512-472035,零售行业,北京,一线城市,便利店,885.0,776.6,499.5,111,通过,277.1
RETL-202512-057803,零售行业,成都,新一线城市,文具零售,749.0,109.8,75.5,26,通过,34.3
RETL-202512-995169,零售行业,西安,新一线城市,便利店,897.0,743.4,616.8,116,通过,126.60000000000002
RETL-202512-372545,零售行业,济南,二线城市,家电零售,768.0,81.3,53.2,6,通过,28.099999999999994
RETL-202512-711216,零售行业,大连,二线城市,文具零售,880.0,246.8,153.6,19,通过,93.20000000000002
RETL-202512-162878,零售行业,大连,二线城市,便利店,738.0,77.7,54.4,34,通过,23.300000000000004
RETL-202512-827401,零售行业,潍坊,三线及以下,美妆零售,752.0,234.3,159.7,50,通过,74.60000000000002
RETL-202512-272446,零售行业,潍坊,三线及以下,家电零售,888.0,371.6,275.9,11,通过,95.70000000000005
RETL-202512-845904,零售行业,苏州,新一线城市,服饰零售,808.0,473.0,361.6,52,通过,111.39999999999998
RETL-202512-320264,零售行业,邯郸,三线及以下,文具零售,890.0,442.8,363.9,36,通过,78.90000000000003
RETL-202512-778480,零售行业,泉州,三线及以下,生鲜零售,926.0,164.1,100.5,18,通过,63.599999999999994
RETL-202512-323286,零售行业,成都,新一线城市,生鲜零售,813.0,47.6,39.3,23,通过,8.300000000000004
RETL-202512-641069,零售行业,保定,三线及以下,生鲜零售,854.0,225.7,185.8,7,通过,39.89999999999998
RETL-202512-569776,零售行业,长沙,二线城市,生鲜零售,712.0,464.1,289.3,48,通过,174.8
RETL-202512-105968,零售行业,青岛,二线城市,家电零售,917.0,5000.0,3652.6,93,通过,1347.4
RETL-202512-432339,零售行业,大连,二线城市,文具零售,849.0,557.3,363.0,110,通过,194.29999999999995
RETL-202512-522656,零售行业,沈阳,二线城市,家电零售,718.0,304.4,215.8,37,通过,88.59999999999997
RETL-202512-879284,零售行业,常州,三线及以下,便利店,915.0,435.4,330.9,33,通过,104.5
RETL-202512-955815,零售行业,武汉,新一线城市,服饰零售,909.0,21.6,13.2,8,通过,8.400000000000002
RETL-202512-880521,零售行业,阜阳,三线及以下,便利店,736.0,221.5,144.3,56,通过,77.19999999999999
RETL-202512-388078,零售行业,保定,三线及以下,服饰零售,873.0,322.1,259.2,36,通过,62.900000000000034
RETL-202512-767375,零售行业,厦门,二线城市,便利店,847.0,192.4,138.6,13,通过,53.80000000000001
RETL-202512-045618,零售行业,阜阳,三线及以下,便利店,753.0,231.8,142.6,53,通过,89.20000000000002
RETL-202512-318494,零售行业,北京,一线城市,美妆零售,712.0,141.6,85.5,31,通过,56.099999999999994
RETL-202512-781597,零售行业,常州,三线及以下,综合商超,790.0,57.5,43.2,34,通过,14.299999999999997
RETL-202512-104444,零售行业,北京,一线城市,美妆零售,870.0,232.9,184.8,10,通过,48.099999999999994
RETL-202512-845364,零售行业,杭州,新一线城市,综合商超,886.0,53.0,44.6,39,通过,8.399999999999999
RETL-202512-150751,零售行业,南京,新一线城市,生鲜零售,807.0,136.3,100.6,22,通过,35.70000000000002
RETL-202512-734344,零售行业,济南,二线城市,服饰零售,775.0,119.2,81.6,5,通过,37.60000000000001
RETL-202512-679273,零售行业,哈尔滨,二线城市,生鲜零售,875.0,570.4,408.8,111,通过,161.59999999999997
RETL-202512-968580,零售行业,阜阳,三线及以下,文具零售,801.0,694.5,439.9,88,通过,254.60000000000002
RETL-202512-214789,零售行业,重庆,新一线城市,文具零售,763.0,870.9,602.0,88,通过,268.9
RETL-202512-589420,零售行业,长沙,二线城市,生鲜零售,723.0,68.2,56.1,47,通过,12.100000000000001
RETL-202512-401663,零售行业,邯郸,三线及以下,服饰零售,724.0,130.0,109.3,57,通过,20.700000000000003
RETL-202512-412047,零售行业,广州,一线城市,便利店,736.0,152.6,104.7,10,通过,47.89999999999999
RETL-202512-189448,零售行业,北京,一线城市,便利店,893.0,420.5,309.6,8,通过,110.89999999999998
RETL-202512-416015,零售行业,上海,一线城市,综合商超,836.0,49.9,35.8,55,通过,14.100000000000001
RETL-202512-842690,零售行业,邯郸,三线及以下,便利店,851.0,572.1,472.2,90,通过,99.90000000000003
RETL-202512-747423,零售行业,广州,一线城市,便利店,708.0,873.1,629.5,69,通过,243.60000000000002
RETL-202512-090906,零售行业,重庆,新一线城市,服饰零售,787.0,960.9,656.2,118,通过,304.69999999999993
RETL-202512-114146,零售行业,西安,新一线城市,美妆零售,739.0,49.5,38.7,42,通过,10.799999999999997
RETL-202512-306371,零售行业,成都,新一线城市,家电零售,839.0,379.0,303.9,46,通过,75.10000000000002
RETL-202512-582374,零售行业,沈阳,二线城市,家电零售,768.0,324.9,267.0,48,通过,57.89999999999998
RETL-202512-258709,零售行业,保定,三线及以下,美妆零售,894.0,280.0,224.5,27,通过,55.5
RETL-202512-409256,零售行业,北京,一线城市,美妆零售,803.0,393.2,310.2,56,通过,83.0
RETL-202512-596798,零售行业,大连,二线城市,综合商超,901.0,234.0,172.1,55,通过,61.900000000000006
RETL-202512-958583,零售行业,邯郸,三线及以下,文具零售,912.0,246.8,294.3,47,通过,-47.5
RETL-202512-298879,零售行业,南京,新一线城市,便利店,869.0,776.8,579.5,102,通过,197.29999999999995
RETL-202512-761905,零售行业,西安,新一线城市,文具零售,789.0,156.0,112.5,28,拒绝,43.5
RETL-202512-673641,零售行业,上海,一线城市,生鲜零售,796.0,258.6,182.6,51,通过,76.00000000000003
RETL-202512-025545,零售行业,青岛,二线城市,文具零售,798.0,362.9,283.1,42,拒绝,79.79999999999995
RETL-202512-422954,零售行业,上海,一线城市,美妆零售,839.0,948.6,647.4,64,通过,301.20000000000005
RETL-202512-538340,零售行业,哈尔滨,二线城市,生鲜零售,934.0,42.2,30.9,11,通过,11.300000000000004
RETL-202512-069275,零售行业,西安,新一线城市,生鲜零售,917.0,623.2,408.6,101,通过,214.60000000000002
RETL-202512-549197,零售行业,深圳,一线城市,家电零售,808.0,370.1,233.0,36,通过,137.10000000000002
RETL-202512-781597,零售行业,常州,三线及以下,综合商超,790.0,57.5,43.2,34,通过,14.299999999999997
RETL-202512-338777,零售行业,青岛,二线城市,家电零售,899.0,183.9,134.9,55,通过,49.0
RETL-202512-096072,零售行业,保定,三线及以下,服饰零售,718.0,197.5,165.7,30,通过,31.80000000000001
RETL-202512-308847,零售行业,保定,三线及以下,美妆零售,750.0,294.1,180.8,46,通过,113.30000000000001
RETL-202512-486151,零售行业,济南,二线城市,美妆零售,946.0,123.3,81.1,23,通过,42.2
RETL-202512-698512,零售行业,常州,三线及以下,便利店,855.0,725.9,439.8,97,通过,286.09999999999997
RETL-202512-142074,零售行业,厦门,二线城市,综合商超,712.0,209.6,175.2,33,通过,34.400000000000006
RETL-202512-992446,零售行业,沈阳,二线城市,便利店,945.0,271.4,228.3,15,通过,43.099999999999966
RETL-202512-138350,零售行业,宁波,二线城市,便利店,932.0,355.0,243.7,47,通过,111.30000000000001
RETL-202512-193896,零售行业,泉州,三线及以下,便利店,934.0,,,22,通过,
RETL-202512-619347,零售行业,深圳,一线城市,文具零售,816.0,28.9,24.1,37,通过,4.799999999999997
RETL-202512-800298,零售行业,长沙,二线城市,美妆零售,945.0,988.7,680.9,63,通过,307.80000000000007
RETL-202512-590846,零售行业,广州,一线城市,文具零售,720.0,58.0,45.3,33,通过,12.700000000000003
RETL-202512-730086,零售行业,保定,三线及以下,服饰零售,794.0,48.1,31.0,41,通过,17.1
RETL-202512-448318,零售行业,唐山,三线及以下,便利店,744.0,359.2,267.4,44,通过,91.80000000000001
RETL-202512-618682,零售行业,北京,一线城市,便利店,820.0,25.6,20.9,27,通过,4.700000000000003
RETL-202512-028959,零售行业,唐山,三线及以下,文具零售,702.0,653.9,554.3,69,通过,99.60000000000002
RETL-202512-028973,零售行业,青岛,二线城市,美妆零售,942.0,237.1,186.3,21,拒绝,50.79999999999998
RETL-202512-626907,零售行业,南京,新一线城市,文具零售,886.0,137.4,83.8,54,通过,53.60000000000001
RETL-202512-194398,零售行业,武汉,新一线城市,综合商超,712.0,268.2,173.8,27,通过,94.39999999999998
RETL-202512-838242,零售行业,成都,新一线城市,美妆零售,745.0,398.8,318.1,26,通过,80.69999999999999
RETL-202512-717816,零售行业,邯郸,三线及以下,生鲜零售,924.0,130.0,84.0,36,通过,46.0
RETL-202512-890192,零售行业,上海,一线城市,美妆零售,886.0,217.5,170.1,25,通过,47.400000000000006
RETL-202512-266243,零售行业,唐山,三线及以下,服饰零售,807.0,83.7,60.5,6,通过,23.200000000000003
RETL-202512-930642,零售行业,青岛,二线城市,生鲜零售,933.0,213.5,168.2,47,通过,45.30000000000001
RETL-202512-175781,零售行业,西安,新一线城市,家电零售,862.0,442.9,373.0,50,通过,69.89999999999998
RETL-202512-292345,零售行业,重庆,新一线城市,综合商超,785.0,227.2,156.3,17,通过,70.89999999999998
RETL-202512-330110,零售行业,重庆,新一线城市,便利店,921.0,287.9,174.5,16,通过,113.39999999999998
RETL-202512-598564,零售行业,厦门,二线城市,家电零售,829.0,41.8,31.7,47,通过,10.099999999999998
RETL-202512-096954,零售行业,厦门,二线城市,便利店,945.0,957.5,735.4,71,通过,222.10000000000002
RETL-202512-497815,零售行业,沈阳,二线城市,便利店,942.0,836.5,550.9,112,通过,285.6
RETL-202512-628181,零售行业,重庆,新一线城市,生鲜零售,817.0,137.5,106.5,57,通过,31.0
RETL-202512-243106,零售行业,潍坊,三线及以下,生鲜零售,946.0,343.6,282.2,8,通过,61.400000000000034
RETL-202512-268616,零售行业,常州,三线及以下,综合商超,852.0,143.5,100.6,31,通过,42.900000000000006
RETL-202512-279472,零售行业,盐城,三线及以下,服饰零售,727.0,486.9,328.3,47,通过,158.59999999999997
RETL-202512-098916,零售行业,阜阳,三线及以下,生鲜零售,876.0,319.0,260.8,33,通过,58.19999999999999
RETL-202512-725173,零售行业,深圳,一线城市,美妆零售,894.0,230.9,147.7,33,通过,83.20000000000002
RETL-202512-525832,零售行业,南京,新一线城市,文具零售,910.0,345.7,208.4,39,通过,137.29999999999998
RETL-202512-673413,零售行业,宁波,二线城市,美妆零售,870.0,383.8,237.9,39,通过,145.9
RETL-202512-406688,零售行业,天津,新一线城市,美妆零售,869.0,73.8,61.9,33,通过,11.899999999999999
RETL-202512-401678,零售行业,哈尔滨,二线城市,综合商超,818.0,157.3,121.0,8,通过,36.30000000000001
RETL-202512-506877,零售行业,南京,新一线城市,家电零售,734.0,626.3,419.8,85,通过,206.49999999999994
RETL-202512-196346,零售行业,北京,一线城市,便利店,855.0,343.8,240.1,51,拒绝,103.70000000000002
RETL-202512-769813,零售行业,泉州,三线及以下,家电零售,924.0,51.3,36.8,38,通过,14.5
RETL-202512-640060,零售行业,大连,二线城市,综合商超,722.0,421.4,337.9,7,通过,83.5
RETL-202512-466113,零售行业,深圳,一线城市,便利店,752.0,153.2,99.7,25,通过,53.499999999999986
RETL-202512-186282,零售行业,宁波,二线城市,服饰零售,841.0,347.8,275.2,21,拒绝,72.60000000000002
RETL-202512-119380,零售行业,重庆,新一线城市,生鲜零售,938.0,117.2,90.0,15,通过,27.200000000000003
RETL-202512-503276,零售行业,苏州,新一线城市,综合商超,794.0,243.0,170.0,25,通过,73.0
RETL-202512-014877,零售行业,宁波,二线城市,美妆零售,812.0,387.1,273.3,24,通过,113.80000000000001
RETL-202512-991956,零售行业,广州,一线城市,美妆零售,1100.0,325.1,219.6,48,通过,105.50000000000003
RETL-202512-590571,零售行业,上海,一线城市,美妆零售,799.0,363.1,248.5,38,通过,114.60000000000002
RETL-202512-652656,零售行业,盐城,三线及以下,便利店,787.0,135.3,103.0,41,拒绝,32.30000000000001
RETL-202512-856274,零售行业,杭州,新一线城市,综合商超,792.0,0.0,0.0,14,通过,0.0
RETL-202512-670023,零售行业,北京,一线城市,生鲜零售,796.0,54.7,40.6,59,通过,14.100000000000001
RETL-202512-380069,零售行业,盐城,三线及以下,美妆零售,919.0,237.0,142.3,36,通过,94.69999999999999
RETL-202512-307337,零售行业,哈尔滨,二线城市,便利店,872.0,385.6,324.3,49,通过,61.30000000000001
RETL-202512-712058,零售行业,苏州,新一线城市,便利店,828.0,231.1,185.2,50,通过,45.900000000000006
RETL-202512-096127,零售行业,长沙,二线城市,综合商超,717.0,672.4,429.6,105,通过,242.79999999999995
RETL-202512-848141,零售行业,泉州,三线及以下,服饰零售,807.0,276.8,211.1,50,通过,65.70000000000002
RETL-202512-950414,零售行业,阜阳,三线及以下,综合商超,772.0,212.5,128.7,9,通过,83.80000000000001
RETL-202512-649419,零售行业,杭州,新一线城市,生鲜零售,872.0,202.0,242.2,16,通过,-40.19999999999999
RETL-202512-235537,零售行业,保定,三线及以下,综合商超,940.0,153.7,111.5,35,通过,42.19999999999999
RETL-202512-360114,零售行业,武汉,新一线城市,服饰零售,841.0,255.4,195.9,5,通过,59.5
RETL-202512-918768,零售行业,深圳,一线城市,美妆零售,913.0,399.7,249.5,40,通过,150.2
RETL-202512-721802,零售行业,泉州,三线及以下,便利店,849.0,929.8,698.5,116,通过,231.29999999999995
RETL-202512-294589,零售行业,深圳,一线城市,家电零售,754.0,1200.0,953.8,74,通过,246.20000000000005
RETL-202512-550500,零售行业,北京,一线城市,服饰零售,725.0,320.9,194.7,39,通过,126.19999999999999
RETL-202512-908594,零售行业,厦门,二线城市,家电零售,703.0,406.7,312.7,37,拒绝,94.0
RETL-202512-197711,零售行业,泉州,三线及以下,服饰零售,748.0,247.4,181.6,45,通过,65.80000000000001
RETL-202512-600627,零售行业,保定,三线及以下,文具零售,701.0,594.2,452.1,104,通过,142.10000000000002
RETL-202512-775852,零售行业,长沙,二线城市,家电零售,719.0,272.5,181.8,13,通过,90.69999999999999
RETL-202512-624085,零售行业,沈阳,二线城市,综合商超,948.0,15.8,13.0,8,通过,2.8000000000000007
RETL-202512-461296,零售行业,南京,新一线城市,美妆零售,831.0,219.7,177.9,20,通过,41.79999999999998
RETL-202512-255701,零售行业,盐城,三线及以下,生鲜零售,821.0,351.3,261.4,36,通过,89.90000000000003
RETL-202512-386641,零售行业,哈尔滨,二线城市,文具零售,875.0,153.9,113.7,47,拒绝,40.2
RETL-202512-411122,零售行业,杭州,新一线城市,生鲜零售,950.0,78.2,49.4,19,通过,28.800000000000004
RETL-202512-825970,零售行业,武汉,新一线城市,生鲜零售,780.0,156.6,122.0,12,通过,34.599999999999994
RETL-202512-380158,零售行业,盐城,三线及以下,生鲜零售,942.0,319.8,199.9,12,通过,119.9
RETL-202512-410184,零售行业,重庆,新一线城市,生鲜零售,831.0,12.3,9.7,60,通过,2.6000000000000014
RETL-202512-150641,零售行业,济南,二线城市,便利店,720.0,464.9,365.3,18,通过,99.59999999999997
RETL-202512-895782,零售行业,西安,新一线城市,美妆零售,876.0,94.4,77.9,14,通过,16.5
RETL-202512-008630,零售行业,宁波,二线城市,综合商超,875.0,701.6,570.4,119,通过,131.20000000000005
RETL-202512-099068,零售行业,常州,三线及以下,便利店,819.0,382.4,299.0,58,拒绝,83.39999999999998
RETL-202512-542925,零售行业,杭州,新一线城市,家电零售,885.0,308.0,213.2,21,通过,94.80000000000001
RETL-202512-070186,零售行业,上海,一线城市,生鲜零售,933.0,238.5,146.1,34,通过,92.4
RETL-202512-241663,零售行业,上海,一线城市,文具零售,707.0,251.7,183.2,22,通过,68.5
RETL-202512-326920,零售行业,苏州,新一线城市,生鲜零售,798.0,552.8,462.7,94,通过,90.09999999999997
RETL-202512-606923,零售行业,西安,新一线城市,服饰零售,913.0,102.5,78.9,44,通过,23.599999999999994
RETL-202512-671022,零售行业,阜阳,三线及以下,生鲜零售,726.0,32.7,25.1,58,拒绝,7.600000000000001
RETL-202512-174845,零售行业,大连,二线城市,生鲜零售,912.0,90.0,63.3,49,通过,26.700000000000003
RETL-202512-145503,零售行业,青岛,二线城市,便利店,1050.0,25.2,19.9,15,通过,5.300000000000001
RETL-202512-416318,零售行业,济南,二线城市,文具零售,913.0,222.6,150.0,5,通过,72.6
RETL-202512-936633,零售行业,深圳,一线城市,便利店,746.0,43.6,34.5,12,拒绝,9.100000000000001
RETL-202512-125013,零售行业,苏州,新一线城市,生鲜零售,874.0,912.7,726.4,117,通过,186.30000000000007
RETL-202512-038160,零售行业,盐城,三线及以下,生鲜零售,762.0,100.7,80.5,54,通过,20.200000000000003
RETL-202512-674143,零售行业,青岛,二线城市,美妆零售,866.0,205.3,123.5,17,通过,81.80000000000001
RETL-202512-441861,零售行业,长沙,二线城市,便利店,803.0,441.7,370.6,8,通过,71.09999999999997
RETL-202512-189494,零售行业,重庆,新一线城市,美妆零售,799.0,867.7,686.2,87,通过,181.5
RETL-202512-298897,零售行业,深圳,一线城市,家电零售,892.0,62.9,49.1,9,通过,13.799999999999997
RETL-202512-923057,零售行业,潍坊,三线及以下,美妆零售,891.0,302.2,231.5,22,通过,70.69999999999999
RETL-202512-485258,零售行业,厦门,二线城市,生鲜零售,825.0,328.5,237.2,32,通过,91.30000000000001
RETL-202512-314202,零售行业,宁波,二线城市,生鲜零售,870.0,966.5,1070.6,117,拒绝,-104.09999999999991
RETL-202512-469473,零售行业,广州,一线城市,美妆零售,873.0,224.1,172.9,55,通过,51.19999999999999
RETL-202512-189250,零售行业,保定,三线及以下,服饰零售,872.0,30.4,23.4,38,通过,7.0
RETL-202512-067606,零售行业,深圳,一线城市,综合商超,801.0,140.6,87.7,30,通过,52.89999999999999
RETL-202512-311729,零售行业,阜阳,三线及以下,服饰零售,905.0,938.3,689.6,114,通过,248.69999999999993
RETL-202512-844328,零售行业,大连,二线城市,服饰零售,744.0,87.5,67.9,8,通过,19.599999999999994
RETL-202512-853375,零售行业,济南,二线城市,便利店,823.0,138.8,85.6,50,拒绝,53.20000000000002
RETL-202512-378767,零售行业,北京,一线城市,服饰零售,709.0,274.5,189.4,58,通过,85.1
RETL-202512-275687,零售行业,武汉,新一线城市,便利店,848.0,88.7,68.4,26,通过,20.299999999999997
RETL-202512-093355,零售行业,阜阳,三线及以下,文具零售,944.0,259.6,168.8,5,通过,90.80000000000001
RETL-202512-887747,零售行业,潍坊,三线及以下,便利店,796.0,232.4,171.0,5,通过,61.400000000000006
RETL-202512-454889,零售行业,天津,新一线城市,文具零售,750.0,115.5,122.2,13,拒绝,-6.700000000000003
RETL-202512-824868,零售行业,南京,新一线城市,服饰零售,710.0,64.9,43.9,51,通过,21.000000000000007
RETL-202512-234904,零售行业,宁波,二线城市,服饰零售,706.0,287.6,182.1,7,通过,105.50000000000003
RETL-202512-223116,零售行业,济南,二线城市,综合商超,716.0,196.8,122.8,28,通过,74.00000000000001
RETL-202512-224154,零售行业,青岛,二线城市,家电零售,701.0,300.8,350.7,35,通过,-49.89999999999998
RETL-202512-730866,零售行业,沈阳,二线城市,生鲜零售,853.0,330.7,216.8,54,通过,113.89999999999998
RETL-202512-190800,零售行业,长沙,二线城市,家电零售,733.0,244.2,168.0,47,通过,76.19999999999999
RETL-202512-224345,零售行业,盐城,三线及以下,文具零售,783.0,388.4,302.1,29,通过,86.29999999999995
RETL-202512-300621,零售行业,邯郸,三线及以下,美妆零售,838.0,193.6,123.5,49,通过,70.1
RETL-202512-695870,零售行业,杭州,新一线城市,综合商超,912.0,250.7,193.9,53,通过,56.79999999999998
RETL-202512-895643,零售行业,泉州,三线及以下,便利店,936.0,386.1,320.7,47,通过,65.40000000000003
RETL-202512-360305,零售行业,潍坊,三线及以下,文具零售,709.0,25.4,18.2,35,通过,7.199999999999999
RETL-202512-761510,零售行业,保定,三线及以下,美妆零售,811.0,971.6,597.5,80,通过,374.1
RETL-202512-329051,零售行业,上海,一线城市,服饰零售,757.0,118.5,96.8,18,通过,21.700000000000003
RETL-202512-020945,零售行业,青岛,二线城市,文具零售,700.0,223.7,142.1,30,通过,81.6
RETL-202512-232346,零售行业,邯郸,三线及以下,综合商超,838.0,363.3,238.3,38,通过,125.0
RETL-202512-145273,零售行业,长沙,二线城市,便利店,784.0,333.9,271.9,45,通过,62.0
RETL-202512-715742,零售行业,重庆,新一线城市,综合商超,819.0,339.4,228.6,25,通过,110.79999999999998
RETL-202512-603313,零售行业,长沙,二线城市,综合商超,877.0,638.2,486.3,0,拒绝,151.90000000000003
RETL-202512-350014,零售行业,阜阳,三线及以下,文具零售,880.0,931.5,768.3,119,通过,163.20000000000005
RETL-202512-165336,零售行业,沈阳,二线城市,服饰零售,914.0,270.5,226.5,24,拒绝,44.0
RETL-202512-115050,零售行业,长沙,二线城市,美妆零售,904.0,326.2,219.2,56,通过,107.0
RETL-202512-910105,零售行业,阜阳,三线及以下,美妆零售,911.0,373.2,246.8,19,通过,126.39999999999998
RETL-202512-236969,零售行业,长沙,二线城市,服饰零售,846.0,213.9,129.7,17,拒绝,84.20000000000002
RETL-202512-965707,零售行业,大连,二线城市,综合商超,730.0,211.9,154.0,10,通过,57.900000000000006
RETL-202512-824560,零售行业,唐山,三线及以下,生鲜零售,742.0,355.7,224.1,43,拒绝,131.6
RETL-202512-621630,零售行业,盐城,三线及以下,生鲜零售,903.0,434.5,263.5,32,通过,171.0
RETL-202512-987787,零售行业,泉州,三线及以下,家电零售,800.0,107.8,84.2,16,通过,23.599999999999994
RETL-202512-237321,零售行业,深圳,一线城市,服饰零售,743.0,225.1,137.3,9,拒绝,87.79999999999998
RETL-202512-320579,零售行业,苏州,新一线城市,便利店,781.0,559.2,418.7,99,通过,140.50000000000006
RETL-202512-008651,零售行业,大连,二线城市,美妆零售,782.0,377.8,252.5,40,通过,125.30000000000001
RETL-202512-841610,零售行业,哈尔滨,二线城市,便利店,835.0,358.3,235.7,16,通过,122.60000000000002
RETL-202512-713475,零售行业,哈尔滨,二线城市,综合商超,874.0,145.9,115.9,10,通过,30.0
RETL-202512-813750,零售行业,潍坊,三线及以下,文具零售,929.0,213.4,152.5,35,通过,60.900000000000006
RETL-202512-154473,零售行业,青岛,二线城市,家电零售,892.0,355.8,301.6,8,拒绝,54.19999999999999
RETL-202512-409006,零售行业,潍坊,三线及以下,美妆零售,749.0,331.3,275.1,11,通过,56.19999999999999
RETL-202512-604874,零售行业,大连,二线城市,家电零售,942.0,670.6,544.3,89,通过,126.30000000000007
RETL-202512-495109,零售行业,厦门,二线城市,便利店,887.0,369.7,253.1,7,通过,116.6
RETL-202512-068606,零售行业,西安,新一线城市,文具零售,945.0,202.3,140.6,41,拒绝,61.70000000000002
RETL-202512-785980,零售行业,潍坊,三线及以下,文具零售,784.0,180.2,120.5,19,通过,59.69999999999999
RETL-202512-370953,零售行业,盐城,三线及以下,美妆零售,725.0,820.4,590.5,118,拒绝,229.89999999999998
RETL-202512-876442,零售行业,厦门,二线城市,文具零售,914.0,716.6,438.2,85,通过,278.40000000000003
RETL-202512-537910,零售行业,邯郸,三线及以下,便利店,779.0,181.7,150.3,22,通过,31.399999999999977
RETL-202512-087293,零售行业,上海,一线城市,文具零售,806.0,154.3,121.3,34,通过,33.000000000000014
RETL-202512-704650,零售行业,北京,一线城市,家电零售,800.0,38.1,26.6,13,通过,11.5
RETL-202512-345030,零售行业,常州,三线及以下,服饰零售,849.0,41.3,28.7,9,通过,12.599999999999998
RETL-202512-591758,零售行业,长沙,二线城市,服饰零售,717.0,397.4,265.1,59,通过,132.29999999999995
RETL-202512-263531,零售行业,武汉,新一线城市,家电零售,885.0,168.8,136.7,5,通过,32.10000000000002
RETL-202512-836545,零售行业,邯郸,三线及以下,文具零售,940.0,518.5,428.0,80,通过,90.5
RETL-202512-277245,零售行业,沈阳,二线城市,服饰零售,879.0,198.6,137.0,9,通过,61.599999999999994
RETL-202512-287278,零售行业,长沙,二线城市,家电零售,820.0,179.8,115.2,19,拒绝,64.60000000000001
RETL-202512-694440,零售行业,青岛,二线城市,家电零售,788.0,743.7,457.4,67,通过,286.30000000000007
RETL-202512-668177,零售行业,武汉,新一线城市,生鲜零售,790.0,164.7,108.7,34,通过,55.999999999999986
RETL-202512-101276,零售行业,保定,三线及以下,美妆零售,833.0,389.0,321.3,31,通过,67.69999999999999
RETL-202512-512522,零售行业,潍坊,三线及以下,家电零售,861.0,245.2,206.3,39,通过,38.89999999999998
RETL-202512-544038,零售行业,上海,一线城市,服饰零售,928.0,232.2,173.9,55,通过,58.29999999999998
RETL-202512-010219,零售行业,宁波,二线城市,美妆零售,813.0,661.5,448.4,109,通过,213.10000000000002
RETL-202512-793328,零售行业,杭州,新一线城市,生鲜零售,711.0,207.0,146.5,60,通过,60.5
RETL-202512-240754,零售行业,青岛,二线城市,综合商超,801.0,222.8,156.3,7,拒绝,66.5
RETL-202512-660396,零售行业,济南,二线城市,美妆零售,895.0,30.1,21.6,52,通过,8.5
RETL-202512-574287,零售行业,济南,二线城市,服饰零售,717.0,411.0,295.4,40,通过,115.60000000000002
RETL-202512-563683,零售行业,苏州,新一线城市,家电零售,799.0,804.5,658.1,86,通过,146.39999999999998
RETL-202512-628153,零售行业,天津,新一线城市,综合商超,938.0,217.7,161.5,11,通过,56.19999999999999
RETL-202512-384151,零售行业,成都,新一线城市,便利店,770.0,766.6,616.9,107,通过,149.70000000000005
RETL-202512-013243,零售行业,泉州,三线及以下,美妆零售,791.0,,,47,通过,
RETL-202512-698279,零售行业,宁波,二线城市,生鲜零售,834.0,257.4,196.0,49,通过,61.39999999999998
RETL-202512-762568,零售行业,杭州,新一线城市,综合商超,818.0,13.6,9.9,33,通过,3.6999999999999993
