企业ID,行业名称,所在城市,城市等级,零售品类,企业信用评分,月均营收（万元）,月均成本（万元）,员工人数,是否通过贷款,利润(万元)
RETL-202512-856132,零售行业,沈阳,二线城市,家电零售,659.0,105.7,83.7,11,通过,22.0
RETL-202512-295744,零售行业,厦门,二线城市,综合商超,601.0,197.5,125.9,59,通过,71.6
RETL-202512-674970,零售行业,唐山,三线及以下,生鲜零售,477.0,179.8,124.5,18,通过,55.30000000000001
RETL-202512-689561,零售行业,唐山,三线及以下,服饰零售,627.0,604.9,423.2,106,通过,181.7
RETL-202512-956442,零售行业,天津,新一线城市,家电零售,558.0,966.0,688.7,107,通过,277.29999999999995
RETL-202512-844705,零售行业,上海,一线城市,服饰零售,535.0,115.7,90.2,11,通过,25.5
RETL-202512-394660,零售行业,盐城,三线及以下,生鲜零售,409.0,306.9,192.0,40,通过,114.89999999999998
RETL-202512-518656,零售行业,天津,新一线城市,文具零售,401.0,212.9,147.9,18,通过,65.0
RETL-202512-693895,零售行业,南京,新一线城市,综合商超,534.0,735.0,606.6,87,通过,128.39999999999998
RETL-202512-373798,零售行业,潍坊,三线及以下,便利店,462.0,397.9,293.3,59,通过,104.59999999999997
RETL-202512-884735,零售行业,重庆,新一线城市,服饰零售,634.0,275.0,217.1,20,通过,57.900000000000006
RETL-202512-900194,零售行业,厦门,二线城市,生鲜零售,479.0,684.3,548.1,98,通过,136.19999999999993
RETL-202512-477106,零售行业,大连,二线城市,家电零售,488.0,340.2,228.5,36,通过,111.69999999999999
RETL-202512-292050,零售行业,西安,新一线城市,生鲜零售,622.0,284.0,177.3,11,通过,106.69999999999999
RETL-202512-255627,零售行业,杭州,新一线城市,家电零售,610.0,92.0,74.4,39,通过,17.599999999999994
RETL-202512-436990,零售行业,南京,新一线城市,便利店,622.0,65.3,40.7,20,通过,24.599999999999994
RETL-202512-752502,零售行业,阜阳,三线及以下,便利店,587.0,428.3,329.1,31,通过,99.19999999999999
RETL-202512-579814,零售行业,保定,三线及以下,便利店,407.0,598.7,395.3,70,通过,203.40000000000003
RETL-202512-375570,零售行业,成都,新一线城市,综合商超,665.0,200.0,157.0,32,通过,43.0
RETL-202512-214618,零售行业,青岛,二线城市,美妆零售,549.0,203.0,138.8,55,通过,64.19999999999999
RETL-202512-787563,零售行业,沈阳,二线城市,生鲜零售,479.0,780.3,591.2,90,通过,189.0999999999999
RETL-202512-179796,零售行业,厦门,二线城市,便利店,571.0,135.9,114.9,51,通过,21.0
RETL-202512-096210,零售行业,苏州,新一线城市,综合商超,569.0,93.9,72.6,39,通过,21.30000000000001
RETL-202512-067167,零售行业,青岛,二线城市,美妆零售,494.0,21.3,13.8,16,通过,7.5
RETL-202512-037665,零售行业,重庆,新一线城市,家电零售,470.0,249.1,169.6,46,通过,79.5
RETL-202512-367828,零售行业,阜阳,三线及以下,生鲜零售,659.0,72.1,46.3,24,通过,25.799999999999997
RETL-202512-209487,零售行业,西安,新一线城市,便利店,422.0,16.8,14.0,12,通过,2.8000000000000007
RETL-202512-267659,零售行业,哈尔滨,二线城市,综合商超,454.0,281.1,190.7,16,通过,90.40000000000003
RETL-202512-149293,零售行业,天津,新一线城市,生鲜零售,460.0,306.2,338.7,55,通过,-32.5
RETL-202512-554721,零售行业,深圳,一线城市,综合商超,503.0,341.5,217.1,37,通过,124.4
RETL-202512-491390,零售行业,唐山,三线及以下,美妆零售,679.0,380.4,253.6,26,通过,126.79999999999998
RETL-202512-492069,零售行业,成都,新一线城市,文具零售,658.0,,,60,通过,
RETL-202512-305016,零售行业,苏州,新一线城市,生鲜零售,438.0,89.2,67.6,6,通过,21.60000000000001
RETL-202512-404725,零售行业,保定,三线及以下,家电零售,432.0,247.9,165.5,24,通过,82.4
RETL-202512-265034,零售行业,重庆,新一线城市,服饰零售,493.0,391.1,286.5,12,通过,104.60000000000002
RETL-202512-926995,零售行业,潍坊,三线及以下,美妆零售,440.0,447.4,373.4,18,通过,74.0
RETL-202512-267169,零售行业,厦门,二线城市,家电零售,485.0,61.2,46.6,58,通过,14.600000000000001
RETL-202512-839449,零售行业,西安,新一线城市,生鲜零售,602.0,279.0,191.9,27,通过,87.1
RETL-202512-813380,零售行业,杭州,新一线城市,美妆零售,635.0,52.4,38.6,8,通过,13.799999999999997
RETL-202512-134091,零售行业,深圳,一线城市,服饰零售,483.0,74.0,57.9,51,通过,16.1
RETL-202512-620998,零售行业,武汉,新一线城市,家电零售,538.0,155.2,127.2,49,拒绝,27.999999999999986
RETL-202512-960727,零售行业,阜阳,三线及以下,文具零售,475.0,544.1,334.2,69,通过,209.90000000000003
RETL-202512-138002,零售行业,上海,一线城市,便利店,518.0,255.2,167.6,49,通过,87.6
RETL-202512-961446,零售行业,阜阳,三线及以下,文具零售,482.0,18.8,12.0,39,通过,6.800000000000001
RETL-202512-080138,零售行业,阜阳,三线及以下,家电零售,558.0,956.0,659.8,105,通过,296.20000000000005
RETL-202512-865576,零售行业,广州,一线城市,综合商超,452.0,959.1,619.9,82,通过,339.20000000000005
RETL-202512-516808,零售行业,哈尔滨,二线城市,综合商超,475.0,267.7,204.7,21,拒绝,63.0
RETL-202512-204479,零售行业,盐城,三线及以下,综合商超,562.0,964.3,714.5,85,通过,249.79999999999995
RETL-202512-351267,零售行业,杭州,新一线城市,生鲜零售,689.0,438.8,361.1,52,通过,77.69999999999999
RETL-202512-219297,零售行业,邯郸,三线及以下,生鲜零售,513.0,90.2,62.7,16,通过,27.5
RETL-202512-547015,零售行业,潍坊,三线及以下,文具零售,453.0,123.5,84.7,15,通过,38.8
RETL-202512-667047,零售行业,青岛,二线城市,美妆零售,425.0,74.7,51.3,19,通过,23.400000000000006
RETL-202512-856295,零售行业,上海,一线城市,家电零售,643.0,137.3,102.7,33,通过,34.60000000000001
RETL-202512-097655,零售行业,深圳,一线城市,便利店,507.0,282.2,216.7,23,通过,65.5
RETL-202512-684860,零售行业,广州,一线城市,服饰零售,608.0,307.8,255.9,36,通过,51.900000000000006
RETL-202512-801973,零售行业,青岛,二线城市,家电零售,461.0,150.9,112.0,16,通过,38.900000000000006
RETL-202512-080873,零售行业,苏州,新一线城市,文具零售,544.0,949.6,605.4,93,拒绝,344.20000000000005
RETL-202512-717945,零售行业,深圳,一线城市,生鲜零售,453.0,110.3,69.9,26,通过,40.39999999999999
RETL-202512-298359,零售行业,西安,新一线城市,文具零售,558.0,347.7,256.9,54,通过,90.80000000000001
RETL-202512-716218,零售行业,邯郸,三线及以下,服饰零售,405.0,210.5,140.1,59,通过,70.4
RETL-202512-434296,零售行业,杭州,新一线城市,家电零售,469.0,380.2,310.8,51,通过,69.39999999999998
RETL-202512-357255,零售行业,盐城,三线及以下,文具零售,486.0,22.5,14.3,27,通过,8.2
RETL-202512-605626,零售行业,唐山,三线及以下,服饰零售,488.0,119.5,86.4,43,通过,33.099999999999994
RETL-202512-078258,零售行业,宁波,二线城市,服饰零售,618.0,307.8,218.9,13,通过,88.9
RETL-202512-634410,零售行业,潍坊,三线及以下,文具零售,577.0,281.9,191.6,12,通过,90.29999999999998
RETL-202512-450803,零售行业,常州,三线及以下,家电零售,503.0,168.2,126.6,50,通过,41.599999999999994
RETL-202512-104628,零售行业,广州,一线城市,服饰零售,542.0,397.1,319.7,21,通过,77.40000000000003
RETL-202512-153063,零售行业,济南,二线城市,便利店,515.0,166.2,118.4,48,通过,47.79999999999998
RETL-202512-146024,零售行业,宁波,二线城市,美妆零售,621.0,119.4,94.1,56,通过,25.30000000000001
RETL-202512-217939,零售行业,重庆,新一线城市,家电零售,697.0,239.1,180.1,21,通过,59.0
RETL-202512-470829,零售行业,宁波,二线城市,家电零售,513.0,753.3,520.5,118,通过,232.79999999999995
RETL-202512-062296,零售行业,宁波,二线城市,家电零售,650.0,227.2,143.8,18,拒绝,83.39999999999998
RETL-202512-881982,零售行业,北京,一线城市,文具零售,556.0,,,20,通过,
RETL-202512-750910,零售行业,长沙,二线城市,综合商超,691.0,351.1,216.7,12,通过,134.40000000000003
RETL-202512-324929,零售行业,深圳,一线城市,家电零售,541.0,23.4,15.7,23,拒绝,7.699999999999999
RETL-202512-790258,零售行业,哈尔滨,二线城市,综合商超,492.0,19.6,11.9,23,通过,7.700000000000001
RETL-202512-214669,零售行业,南京,新一线城市,服饰零售,688.0,332.5,272.3,8,通过,60.19999999999999
RETL-202512-967839,零售行业,西安,新一线城市,美妆零售,644.0,150.9,126.9,48,通过,24.0
RETL-202512-661607,零售行业,深圳,一线城市,家电零售,636.0,220.0,143.7,36,通过,76.30000000000001
RETL-202512-819056,零售行业,沈阳,二线城市,便利店,486.0,503.6,312.0,114,通过,191.60000000000002
RETL-202512-978979,零售行业,青岛,二线城市,文具零售,540.0,902.8,728.2,93,通过,174.5999999999999
RETL-202512-570848,零售行业,苏州,新一线城市,家电零售,559.0,130.2,140.2,44,通过,-10.0
RETL-202512-889139,零售行业,邯郸,三线及以下,文具零售,626.0,255.5,193.0,16,通过,62.5
RETL-202512-160545,零售行业,重庆,新一线城市,文具零售,562.0,930.0,673.9,74,通过,256.1
RETL-202512-524607,零售行业,盐城,三线及以下,家电零售,444.0,148.7,119.2,38,通过,29.499999999999986
RETL-202512-601280,零售行业,厦门,二线城市,家电零售,588.0,279.6,234.1,38,拒绝,45.50000000000003
RETL-202512-718486,零售行业,泉州,三线及以下,服饰零售,617.0,779.4,573.2,61,通过,206.19999999999993
RETL-202512-548969,零售行业,成都,新一线城市,文具零售,679.0,84.3,59.2,7,通过,25.099999999999994
RETL-202512-089511,零售行业,西安,新一线城市,美妆零售,410.0,750.6,519.1,90,通过,231.5
RETL-202512-766448,零售行业,成都,新一线城市,文具零售,504.0,389.6,329.0,23,通过,60.60000000000002
RETL-202512-317336,零售行业,广州,一线城市,便利店,431.0,123.8,80.8,13,拒绝,43.0
RETL-202512-781972,零售行业,济南,二线城市,文具零售,680.0,389.3,320.5,10,通过,68.80000000000001
RETL-202512-346795,零售行业,泉州,三线及以下,家电零售,673.0,717.3,495.2,95,通过,222.09999999999997
RETL-202512-819335,零售行业,长沙,二线城市,生鲜零售,655.0,277.4,198.8,44,通过,78.59999999999997
RETL-202512-572609,零售行业,宁波,二线城市,综合商超,576.0,100.3,64.0,10,通过,36.3
RETL-202512-027787,零售行业,西安,新一线城市,生鲜零售,417.0,169.0,122.9,10,拒绝,46.099999999999994
RETL-202512-385373,零售行业,盐城,三线及以下,生鲜零售,610.0,198.7,167.0,50,通过,31.69999999999999
RETL-202512-792244,零售行业,重庆,新一线城市,综合商超,472.0,201.8,168.4,26,通过,33.400000000000006
RETL-202512-490428,零售行业,长沙,二线城市,文具零售,676.0,54.0,40.2,22,通过,13.799999999999997
RETL-202512-441733,零售行业,哈尔滨,二线城市,文具零售,623.0,50.0,35.2,0,通过,14.799999999999997
RETL-202512-000858,零售行业,厦门,二线城市,综合商超,698.0,88.1,67.9,35,通过,20.19999999999999
RETL-202512-756544,零售行业,邯郸,三线及以下,美妆零售,648.0,59.4,42.5,49,通过,16.9
RETL-202512-874421,零售行业,泉州,三线及以下,服饰零售,672.0,71.2,58.3,48,通过,12.900000000000006
RETL-202512-406656,零售行业,盐城,三线及以下,美妆零售,681.0,244.2,169.4,22,通过,74.79999999999998
RETL-202512-635207,零售行业,北京,一线城市,便利店,468.0,657.5,496.9,84,通过,160.60000000000002
RETL-202512-754890,零售行业,天津,新一线城市,生鲜零售,496.0,343.5,240.9,37,通过,102.6
RETL-202512-726519,零售行业,厦门,二线城市,美妆零售,625.0,329.8,279.9,13,通过,49.900000000000034
RETL-202512-919573,零售行业,长沙,二线城市,便利店,402.0,43.3,34.0,43,通过,9.299999999999997
RETL-202512-045549,零售行业,南京,新一线城市,便利店,514.0,304.6,198.7,56,通过,105.90000000000003
RETL-202512-956456,零售行业,宁波,二线城市,便利店,655.0,191.9,116.7,60,拒绝,75.2
RETL-202512-768551,零售行业,保定,三线及以下,文具零售,653.0,125.7,80.3,42,通过,45.400000000000006
RETL-202512-456025,零售行业,天津,新一线城市,服饰零售,619.0,396.6,294.9,31,通过,101.70000000000005
RETL-202512-717495,零售行业,北京,一线城市,美妆零售,536.0,499.5,307.2,35,通过,192.3
RETL-202512-940331,零售行业,沈阳,二线城市,美妆零售,439.0,956.4,661.3,72,通过,295.1
RETL-202512-972412,零售行业,济南,二线城市,美妆零售,426.0,219.6,156.3,42,通过,63.29999999999998
RETL-202512-420639,零售行业,邯郸,三线及以下,美妆零售,620.0,236.8,162.4,7,通过,74.4
RETL-202512-130340,零售行业,深圳,一线城市,便利店,636.0,92.9,73.0,39,通过,19.900000000000006
RETL-202512-220734,零售行业,上海,一线城市,综合商超,554.0,248.6,209.6,53,通过,39.0
RETL-202512-705597,零售行业,大连,二线城市,综合商超,505.0,258.2,180.9,16,通过,77.29999999999998
RETL-202512-203921,零售行业,广州,一线城市,文具零售,608.0,363.5,244.1,29,通过,119.4
RETL-202512-871616,零售行业,苏州,新一线城市,服饰零售,542.0,386.8,238.9,29,拒绝,147.9
RETL-202512-720394,零售行业,保定,三线及以下,综合商超,593.0,713.2,546.4,78,拒绝,166.80000000000007
RETL-202512-668085,零售行业,武汉,新一线城市,服饰零售,572.0,278.8,199.8,24,通过,79.0
RETL-202512-175658,零售行业,上海,一线城市,生鲜零售,516.0,729.8,478.5,75,通过,251.29999999999995
RETL-202512-213411,零售行业,沈阳,二线城市,美妆零售,563.0,356.6,290.7,57,拒绝,65.90000000000003
RETL-202512-424865,零售行业,杭州,新一线城市,生鲜零售,629.0,186.6,121.8,36,通过,64.8
RETL-202512-401504,零售行业,沈阳,二线城市,便利店,681.0,75.5,60.0,47,通过,15.5
RETL-202512-344505,零售行业,上海,一线城市,家电零售,512.0,991.8,681.4,67,通过,310.4
RETL-202512-470222,零售行业,沈阳,二线城市,便利店,579.0,303.8,199.0,38,通过,104.80000000000001
RETL-202512-585277,零售行业,沈阳,二线城市,家电零售,654.0,706.1,479.4,81,拒绝,226.70000000000005
RETL-202512-216693,零售行业,杭州,新一线城市,生鲜零售,664.0,973.9,715.2,109,拒绝,258.69999999999993
RETL-202512-931201,零售行业,南京,新一线城市,服饰零售,503.0,872.9,693.6,71,通过,179.29999999999995
RETL-202512-222548,零售行业,济南,二线城市,综合商超,524.0,241.1,161.6,28,通过,79.5
RETL-202512-159157,零售行业,武汉,新一线城市,文具零售,481.0,142.0,105.5,36,通过,36.5
RETL-202512-640269,零售行业,深圳,一线城市,美妆零售,678.0,112.7,91.2,49,通过,21.5
RETL-202512-050212,零售行业,唐山,三线及以下,家电零售,409.0,93.6,61.5,12,通过,32.099999999999994
RETL-202512-710384,零售行业,苏州,新一线城市,美妆零售,496.0,278.0,209.2,37,通过,68.80000000000001
RETL-202512-721762,零售行业,大连,二线城市,便利店,443.0,279.2,209.4,23,通过,69.79999999999998
RETL-202512-948899,零售行业,大连,二线城市,服饰零售,605.0,34.8,28.1,29,通过,6.699999999999996
RETL-202512-845835,零售行业,成都,新一线城市,家电零售,544.0,258.9,184.1,21,通过,74.79999999999998
RETL-202512-972856,零售行业,济南,二线城市,便利店,564.0,435.6,279.1,59,通过,156.5
RETL-202512-203102,零售行业,重庆,新一线城市,生鲜零售,682.0,255.9,190.0,6,通过,65.9
RETL-202512-407714,零售行业,阜阳,三线及以下,综合商超,682.0,286.7,196.3,19,通过,90.39999999999998
RETL-202512-442807,零售行业,天津,新一线城市,综合商超,615.0,149.9,118.2,18,通过,31.700000000000003
RETL-202512-120274,零售行业,青岛,二线城市,生鲜零售,426.0,848.2,667.9,102,通过,180.30000000000007
RETL-202512-636956,零售行业,泉州,三线及以下,家电零售,423.0,308.9,225.6,42,通过,83.29999999999998
RETL-202512-325517,零售行业,青岛,二线城市,美妆零售,551.0,373.8,226.2,22,通过,147.60000000000002
RETL-202512-805860,零售行业,宁波,二线城市,综合商超,513.0,368.6,244.3,15,通过,124.30000000000001
RETL-202512-734309,零售行业,苏州,新一线城市,生鲜零售,616.0,356.9,223.0,54,通过,133.89999999999998
RETL-202512-462985,零售行业,深圳,一线城市,生鲜零售,537.0,49.4,31.9,10,拒绝,17.5
RETL-202512-620790,零售行业,唐山,三线及以下,便利店,491.0,367.3,296.9,36,通过,70.40000000000003
RETL-202512-637704,零售行业,深圳,一线城市,家电零售,530.0,125.0,85.0,15,通过,40.0
RETL-202512-040829,零售行业,哈尔滨,二线城市,服饰零售,487.0,339.8,235.2,30,通过,104.60000000000002
RETL-202512-702427,零售行业,南京,新一线城市,家电零售,464.0,54.3,35.2,34,通过,19.099999999999994
RETL-202512-852201,零售行业,潍坊,三线及以下,美妆零售,591.0,317.7,210.2,16,通过,107.5
RETL-202512-176064,零售行业,邯郸,三线及以下,便利店,620.0,261.8,206.3,57,通过,55.5
RETL-202512-809852,零售行业,阜阳,三线及以下,家电零售,693.0,395.2,299.9,5,通过,95.30000000000001
RETL-202512-571512,零售行业,哈尔滨,二线城市,文具零售,459.0,151.9,107.6,9,通过,44.30000000000001
RETL-202512-704386,零售行业,北京,一线城市,家电零售,658.0,271.2,177.8,18,通过,93.39999999999998
RETL-202512-488910,零售行业,邯郸,三线及以下,综合商超,571.0,176.7,144.6,52,通过,32.099999999999994
RETL-202512-698496,零售行业,厦门,二线城市,美妆零售,692.0,153.1,125.9,46,拒绝,27.19999999999999
RETL-202512-244448,零售行业,西安,新一线城市,综合商超,461.0,811.4,688.3,97,通过,123.10000000000002
RETL-202512-645893,零售行业,青岛,二线城市,家电零售,686.0,862.1,565.6,118,通过,296.5
RETL-202512-180013,零售行业,宁波,二线城市,家电零售,541.0,18.6,13.2,60,通过,5.400000000000002
RETL-202512-200392,零售行业,上海,一线城市,便利店,426.0,267.2,205.8,45,通过,61.39999999999998
RETL-202512-795361,零售行业,潍坊,三线及以下,便利店,451.0,287.4,219.7,19,通过,67.69999999999999
RETL-202512-727407,零售行业,苏州,新一线城市,综合商超,649.0,279.3,178.1,39,通过,101.20000000000002
RETL-202512-774791,零售行业,深圳,一线城市,文具零售,408.0,977.2,625.3,115,通过,351.9000000000001
RETL-202512-015445,零售行业,上海,一线城市,便利店,696.0,114.9,95.6,59,通过,19.30000000000001
RETL-202512-945048,零售行业,沈阳,二线城市,文具零售,514.0,15.6,12.5,37,通过,3.0999999999999996
RETL-202512-353205,零售行业,济南,二线城市,生鲜零售,463.0,831.0,689.2,74,通过,141.79999999999995
RETL-202512-206037,零售行业,邯郸,三线及以下,生鲜零售,603.0,200.0,160.1,35,通过,39.900000000000006
RETL-202512-634313,零售行业,天津,新一线城市,文具零售,670.0,294.6,192.7,30,通过,101.90000000000003
RETL-202512-960855,零售行业,南京,新一线城市,服饰零售,541.0,271.1,169.6,20,通过,101.50000000000003
RETL-202512-777324,零售行业,上海,一线城市,综合商超,611.0,234.7,172.6,36,通过,62.099999999999994
RETL-202512-135342,零售行业,盐城,三线及以下,生鲜零售,620.0,192.1,157.5,30,通过,34.599999999999994
RETL-202512-101679,零售行业,保定,三线及以下,服饰零售,591.0,133.1,110.8,12,通过,22.299999999999997
RETL-202512-034212,零售行业,泉州,三线及以下,综合商超,405.0,207.7,150.5,36,通过,57.19999999999999
RETL-202512-933888,零售行业,西安,新一线城市,生鲜零售,500.0,290.5,204.2,59,通过,86.30000000000001
RETL-202512-413395,零售行业,哈尔滨,二线城市,便利店,520.0,120.5,92.7,7,通过,27.799999999999997
RETL-202512-662852,零售行业,哈尔滨,二线城市,服饰零售,667.0,190.0,134.7,45,通过,55.30000000000001
RETL-202512-485917,零售行业,西安,新一线城市,生鲜零售,539.0,736.0,453.5,81,通过,282.5
RETL-202512-703261,零售行业,沈阳,二线城市,文具零售,554.0,,,33,通过,
RETL-202512-520364,零售行业,南京,新一线城市,生鲜零售,549.0,565.5,423.7,64,拒绝,141.8
RETL-202512-700522,零售行业,南京,新一线城市,家电零售,592.0,58.1,48.3,53,通过,9.800000000000004
RETL-202512-299003,零售行业,邯郸,三线及以下,文具零售,677.0,333.9,223.3,44,通过,110.59999999999997
RETL-202512-923729,零售行业,苏州,新一线城市,生鲜零售,534.0,48.0,33.5,10,通过,14.5
RETL-202512-077465,零售行业,重庆,新一线城市,生鲜零售,568.0,55.7,44.7,25,拒绝,11.0
RETL-202512-179818,零售行业,泉州,三线及以下,服饰零售,490.0,231.7,186.2,21,通过,45.5
RETL-202512-983500,零售行业,深圳,一线城市,家电零售,634.0,85.2,63.0,43,通过,22.200000000000003
RETL-202512-894947,零售行业,成都,新一线城市,家电零售,422.0,81.6,54.6,44,拒绝,26.999999999999993
RETL-202512-278676,零售行业,常州,三线及以下,综合商超,577.0,261.6,194.9,8,通过,66.70000000000002
RETL-202512-409534,零售行业,杭州,新一线城市,生鲜零售,681.0,235.4,142.7,35,通过,92.70000000000002
RETL-202512-989378,零售行业,宁波,二线城市,文具零售,545.0,283.2,233.9,20,拒绝,49.29999999999998
RETL-202512-370379,零售行业,济南,二线城市,便利店,649.0,541.0,327.7,60,通过,213.3
RETL-202512-239830,零售行业,西安,新一线城市,文具零售,646.0,250.4,188.2,25,通过,62.20000000000002
RETL-202512-041878,零售行业,苏州,新一线城市,文具零售,582.0,238.5,183.2,22,通过,55.30000000000001
RETL-202512-355945,零售行业,南京,新一线城市,便利店,421.0,685.8,430.6,111,通过,255.19999999999993
RETL-202512-054340,零售行业,沈阳,二线城市,便利店,433.0,582.6,395.0,111,通过,187.60000000000002
RETL-202512-650509,零售行业,宁波,二线城市,服饰零售,677.0,238.9,202.3,59,通过,36.599999999999994
RETL-202512-876797,零售行业,苏州,新一线城市,美妆零售,611.0,310.2,258.1,17,通过,52.099999999999966
RETL-202512-590896,零售行业,南京,新一线城市,美妆零售,683.0,225.1,181.5,56,通过,43.599999999999994
RETL-202512-305332,零售行业,长沙,二线城市,美妆零售,574.0,174.2,125.6,20,通过,48.599999999999994
RETL-202512-001777,零售行业,长沙,二线城市,生鲜零售,621.0,515.9,356.6,81,通过,159.29999999999995
RETL-202512-142316,零售行业,南京,新一线城市,文具零售,412.0,221.4,136.0,14,通过,85.4
RETL-202512-790406,零售行业,成都,新一线城市,生鲜零售,516.0,360.8,245.7,39,通过,115.10000000000002
RETL-202512-030311,零售行业,成都,新一线城市,家电零售,403.0,72.7,46.0,5,通过,26.700000000000003
RETL-202512-655229,零售行业,深圳,一线城市,综合商超,655.0,198.7,159.2,20,通过,39.5
RETL-202512-300308,零售行业,苏州,新一线城市,服饰零售,444.0,342.7,231.0,12,通过,111.69999999999999
RETL-202512-392798,零售行业,北京,一线城市,家电零售,611.0,254.3,209.7,13,拒绝,44.60000000000002
RETL-202512-739715,零售行业,上海,一线城市,服饰零售,466.0,241.6,175.6,41,通过,66.0
RETL-202512-441065,零售行业,阜阳,三线及以下,美妆零售,659.0,118.2,88.1,54,通过,30.10000000000001
RETL-202512-368840,零售行业,长沙,二线城市,便利店,583.0,181.8,120.8,36,通过,61.000000000000014
RETL-202512-515927,零售行业,阜阳,三线及以下,文具零售,616.0,125.7,100.4,42,拒绝,25.299999999999997
RETL-202512-082549,零售行业,南京,新一线城市,家电零售,572.0,239.8,155.9,41,通过,83.9
RETL-202512-069336,零售行业,天津,新一线城市,文具零售,597.0,149.1,110.3,26,通过,38.8
RETL-202512-546506,零售行业,大连,二线城市,家电零售,547.0,395.9,327.6,7,通过,68.29999999999995
RETL-202512-378930,零售行业,常州,三线及以下,综合商超,683.0,179.2,143.4,15,通过,35.79999999999998
RETL-202512-920996,零售行业,盐城,三线及以下,文具零售,487.0,97.6,61.7,43,拒绝,35.89999999999999
RETL-202512-146866,零售行业,杭州,新一线城市,综合商超,429.0,550.7,373.4,61,通过,177.30000000000007
RETL-202512-297211,零售行业,常州,三线及以下,综合商超,528.0,79.7,55.2,21,通过,24.5
RETL-202512-890184,零售行业,邯郸,三线及以下,文具零售,618.0,713.9,535.2,73,通过,178.69999999999993
RETL-202512-772780,零售行业,天津,新一线城市,生鲜零售,573.0,838.2,697.8,117,通过,140.4000000000001
RETL-202512-519224,零售行业,厦门,二线城市,美妆零售,634.0,317.0,216.2,25,通过,100.80000000000001
RETL-202512-633989,零售行业,大连,二线城市,综合商超,504.0,255.0,187.8,32,通过,67.19999999999999
RETL-202512-659276,零售行业,天津,新一线城市,生鲜零售,461.0,498.7,345.2,59,通过,153.5
RETL-202512-678013,零售行业,泉州,三线及以下,美妆零售,402.0,51.2,37.9,59,拒绝,13.300000000000004
RETL-202512-899688,零售行业,北京,一线城市,文具零售,599.0,172.9,114.0,21,通过,58.900000000000006
RETL-202512-890138,零售行业,广州,一线城市,文具零售,607.0,39.1,29.6,22,拒绝,9.5
RETL-202512-521730,零售行业,盐城,三线及以下,服饰零售,651.0,265.1,222.9,12,通过,42.20000000000002
RETL-202512-476082,零售行业,厦门,二线城市,服饰零售,588.0,528.2,446.3,112,通过,81.90000000000003
RETL-202512-110929,零售行业,邯郸,三线及以下,综合商超,512.0,172.9,113.6,29,通过,59.30000000000001
RETL-202512-897148,零售行业,保定,三线及以下,便利店,585.0,157.3,126.6,59,通过,30.700000000000017
RETL-202512-306517,零售行业,天津,新一线城市,综合商超,592.0,298.6,243.7,38,通过,54.900000000000034
RETL-202512-963631,零售行业,阜阳,三线及以下,服饰零售,454.0,426.8,306.6,11,通过,120.19999999999999
RETL-202512-400689,零售行业,盐城,三线及以下,家电零售,453.0,299.1,187.1,50,通过,112.00000000000003
RETL-202512-047021,零售行业,深圳,一线城市,服饰零售,454.0,372.7,302.5,54,通过,70.19999999999999
RETL-202512-065612,零售行业,青岛,二线城市,生鲜零售,611.0,194.3,146.5,12,通过,47.80000000000001
RETL-202512-730523,零售行业,哈尔滨,二线城市,综合商超,500.0,156.5,132.7,47,通过,23.80000000000001
RETL-202512-778638,零售行业,北京,一线城市,文具零售,572.0,148.3,107.8,10,通过,40.500000000000014
RETL-202512-115960,零售行业,青岛,二线城市,综合商超,538.0,106.4,63.9,48,通过,42.50000000000001
RETL-202512-876036,零售行业,苏州,新一线城市,综合商超,596.0,93.3,58.1,35,通过,35.199999999999996
RETL-202512-557776,零售行业,深圳,一线城市,综合商超,550.0,338.1,252.7,32,拒绝,85.40000000000003
RETL-202512-830623,零售行业,青岛,二线城市,美妆零售,522.0,457.5,339.4,15,通过,118.10000000000002
RETL-202512-470010,零售行业,保定,三线及以下,生鲜零售,631.0,272.9,219.2,44,通过,53.69999999999999
RETL-202512-697281,零售行业,北京,一线城市,美妆零售,410.0,593.7,396.7,116,通过,197.00000000000006
RETL-202512-761040,零售行业,宁波,二线城市,文具零售,402.0,249.6,201.0,30,通过,48.599999999999994
RETL-202512-221747,零售行业,阜阳,三线及以下,文具零售,421.0,253.9,164.7,19,拒绝,89.20000000000002
RETL-202512-560705,零售行业,武汉,新一线城市,服饰零售,566.0,261.6,196.1,29,通过,65.50000000000003
RETL-202512-553905,零售行业,保定,三线及以下,综合商超,569.0,249.4,155.9,41,通过,93.5
RETL-202512-508589,零售行业,宁波,二线城市,文具零售,626.0,342.8,258.4,5,通过,84.40000000000003
RETL-202512-633614,零售行业,泉州,三线及以下,便利店,453.0,339.1,210.8,32,通过,128.3
RETL-202512-627273,零售行业,深圳,一线城市,生鲜零售,584.0,302.0,223.5,49,通过,78.5
RETL-202512-064368,零售行业,厦门,二线城市,美妆零售,627.0,359.4,297.6,56,通过,61.799999999999955
RETL-202512-698143,零售行业,沈阳,二线城市,综合商超,447.0,233.3,165.1,49,通过,68.20000000000002
RETL-202512-248551,零售行业,杭州,新一线城市,文具零售,507.0,244.2,154.6,27,通过,89.6
RETL-202512-232043,零售行业,泉州,三线及以下,文具零售,512.0,328.1,243.0,46,通过,85.10000000000002
RETL-202512-589928,零售行业,阜阳,三线及以下,服饰零售,409.0,109.2,81.6,12,通过,27.60000000000001
